fips_county_code,county_name,tempchg,prepchg,prepext,coldext,heatext,drychg,impsurface,houseden,popest,houseslr,roadslr,hazard,expos,vulner,risk,climate_stress_score,cluster
42043,Dauphin,-0.0466925776846919,-0.3320709388368341,-0.0731790212478933,0.109385575031315,-1.2817702843801615,-0.2324296826863054,0.2835454352982809,0.1000395936516664,0.3809921857913881,-0.1953769263953066,-0.2027360918390279,-0.4539900947950279,0.2893016198833482,-0.3856863977157157,0.1476804154407138,-0.520297514917053,4
42045,Delaware,0.8263948563335886,-0.3020872323528774,0.0289172306722909,-1.5255080579367248,0.2703988710624056,-0.063166209367744,3.034191075473874,1.8451878374339483,1.5542141281686794,2.6715053757673544,3.33285997862523,-0.2595384492357436,2.746559988204887,-1.294808437243188,2.156658414698385,0.3445425060094167,3
42047,Elk,0.9385187516214182,-0.1102425787646999,-0.7284944986890772,-1.0322211859205055,1.2405045932140095,-0.3311089710031649,-0.550798194377614,-0.2984441393357174,-0.6006607523050612,-0.1953769263953066,-0.2027360918390279,-0.131742032192638,-0.5492462126795136,-1.0354822042457257,-0.5736197178401814,0.6159714579440876,0
42049,Erie,0.7822896570224775,0.0453791878282215,-0.3580987940484081,-0.1583987269203465,-0.4086751344437183,-0.6925861199692526,-0.1054359952724708,-0.1243805803195046,0.3345154912654457,-0.1953769263953066,-0.2027360918390279,-0.0323980536308441,-0.0337382176044685,1.0404171805370728,0.0104166277550713,-0.1063238657968311,0
42051,Fayette,-0.613682047637202,-0.1883450359939685,-0.5171790005286955,1.43421317416059,0.7311990890844172,-0.412821833282245,-0.2827771860343386,-0.2120702502919443,-0.3332683435812199,-0.1953769263953066,-0.2027360918390279,-0.0330127006276468,-0.2916114017174919,0.1988021808818177,-0.2955485094588225,-0.0984349306116765,4
42053,Forest,0.2073783101405698,-0.2019157086682518,-0.3129864966883266,-0.369807386355869,0.0278724405245045,-0.7547934806120755,-0.4920757927292011,-0.3057129556513304,-0.6055279859958612,-0.1953769263953066,-0.2027360918390279,-0.2968622216327989,-0.5059388762893977,-0.270439372799607,-0.5296971128805301,-0.1731809099823336,0
42055,Franklin,-0.3276743316156713,-0.1322111115313263,-0.0636816954878762,1.7160913867412868,0.4401673724389353,-0.1173175822138085,-0.2982027694435625,-0.2326435502538709,-0.2663226978869241,-0.1953769263953066,-0.2027360918390279,0.2905020062791238,-0.2934934524227313,1.2799609656201183,-0.2263834465149175,-0.0016081804635148,4
42057,Fulton,-0.4628587966217242,-0.3380039358949265,-0.6382699039689141,1.250992335983138,0.2461462280086152,-0.2460030575676234,-0.5555089449328217,-0.3308283675838009,-0.6055897024782649,-0.1953769263953066,-0.2027360918390279,-0.2297214541981186,-0.5563684908371016,-0.2858969465935209,-0.5732444832837463,-0.1542385420602441,4
42059,Greene,-0.582192516522726,-4.122283729374854,-1.3553179988502095,2.19528434812847,1.6527995251284406,-1.7658877193346647,-0.4931757829378446,-0.3091072344060109,-0.5843853839520665,-0.1953769263953066,-0.2027360918390279,-1.3625371151298995,-0.5034021818638239,-0.1706117110621877,-0.5739312932007236,-0.23176023690965,0
42061,Huntingdon,-0.4686683184327974,-0.1343457038744373,-0.1717137760080713,0.3067003238378035,-0.6269489219278289,-0.2952655440125358,-0.5338691853350209,-0.3129249855037824,-0.5624938157850642,-0.1953769263953066,-0.2027360918390279,-0.3780827406521941,-0.5309439224933606,0.2011544465681598,-0.5486613926892082,-0.463627594791054,4
42063,Indiana,0.6882861904770549,-0.0417318857995924,-0.3854036056084574,0.7013298214507785,-0.6026962788740384,-0.3226571315724321,-0.4326134555769406,-0.2829958589723897,-0.4290240795232342,-0.1953769263953066,-0.2027360918390279,0.0807340870246975,-0.4282242560727336,-0.4143710638059084,-0.4401045420417096,-0.0790224066564718,0
42065,Jefferson,1.1057349667881942,1.8722349944191632,2.643056146117013,-0.1020230844042074,0.294651514116196,2.243707999142744,-0.470136767242979,-0.2947434269993353,-0.5798037197428029,-0.1953769263953066,-0.2027360918390279,2.6785628533237307,-0.4838638949826052,-0.6624149421262837,-0.3763256817954468,1.2146981600157114,2
42067,Juniata,1.051401604780707,-0.3379326000703659,-0.20970307904814,0.3348881450958736,0.1733882988472455,-0.3271792022435243,-0.5019866499367496,-0.3133223225581412,-0.5988165801576837,-0.1953769263953066,-0.2027360918390279,0.1912094259790009,-0.5129608774054929,0.1339798740326777,-0.5078506209739421,0.2992035671281427,0
42069,Lackawanna,-0.2566692167733342,0.7773180774797462,-0.4530720516485796,-0.6375916883075307,-0.5299383497126688,0.450642308719598,0.1139972632938537,0.0011461582232284,-0.14507282515358,-0.1953769263953066,-0.2027360918390279,-0.2985955784844606,0.060945375034922,-0.8128731072785844,-0.0505629080266433,-0.1119884192554683,4
42071,Lancaster,-0.5388423921897452,-0.2857225377261766,0.0087354134322546,-0.1020230844042074,0.0278724405245045,-0.2610954466667728,0.4098455709862599,0.0514201821968489,1.7054100930118332,-0.1953769263953066,-0.2027360918390279,-0.3854038249685759,0.6105391657762651,5.471570259577724,1.045588333042961,-0.2573551327773378,4
42073,Lawrence,-1.5356542322006344,-0.608015603662997,-0.570601457928792,1.293274067870242,-0.8452227094119396,-0.9567857996867508,-0.1560051586922845,-0.1711596004146151,-0.4819328867617175,-0.1953769263953066,-0.2027360918390279,-0.8796143515135805,-0.2173230325703654,-0.2746526859173685,-0.3297984636361039,-1.112554247099775,4
42075,Lebanon,-0.2134058052956837,0.2181569455200462,0.5845107876332948,0.4335455194991158,-0.2874119191747677,0.0491076258437043,0.0041082231060727,-0.0913345147419537,-0.285875316119281,-0.1953769263953066,-0.2027360918390279,0.2672476120606339,-0.0547981003495622,0.0110413204848121,-0.0267198322488752,-0.1505700328755823,4
42077,Lehigh,-0.2374694812685941,1.4935040676420264,2.3593235390365006,0.2503246813216634,0.6826938029768364,1.7629789511808254,0.8875046879852051,0.3620913865624504,0.6131674964701922,-0.1953769263953066,-0.2027360918390279,1.887652723555624,0.8113937669012902,-0.3561781237767262,1.345161974978913,0.7360677576296891,2
42079,Luzerne,-0.5299638100904932,-0.0772838207469216,-0.1598421188080499,-0.6798734201946348,-1.160507069111211,-0.178578833707119,-0.0754839339621832,-0.0808186621305064,0.1420814100989353,-0.1953769263953066,-0.2027360918390279,-0.737548845541135,-0.0405823213022326,-0.3012433869704189,-0.1726866347536424,-0.6230165709696077,4
42081,Lycoming,-1.2736359279953708,0.1186645151203551,-0.3521629654483973,0.4617333407571859,-0.91798063857331,-0.1164505755501939,-0.4683185856254963,-0.2639151760740629,-0.3462675082433554,-0.1953769263953066,-0.2027360918390279,-0.6299812963278495,-0.4395450593627809,0.1969116300353874,-0.4795562552640175,-0.7693557140396249,4
42083,McKean,0.2943771288442787,-1.2083336828363296,-1.1819918037298964,-1.6523532535980392,-0.2146539900133964,-0.8599551079721477,-0.5402921212964871,-0.3165553836828528,-0.590328994910012,-0.1953769263953066,-0.2027360918390279,-1.383434508157856,-0.5409522041603707,-0.5645751264233981,-0.6046471352447365,-0.2600773230470884,0
42085,Mercer,-0.1094911618088033,0.2657032920090421,-0.4696923717286097,-0.0597413525171033,-0.91798063857331,-0.3528777580313852,-0.2690004299043694,-0.2175698873151564,-0.3701517865287703,-0.1953769263953066,-0.2027360918390279,-0.3506294759096752,-0.2879454038388499,0.423488605914262,-0.3140877101207333,-0.4601165194711662,4
42087,Mifflin,0.1860639315659222,-0.500587242488156,0.1559439627125206,0.4053576982410478,-1.0877491399498405,-0.6007641838673862,-0.4208917745750618,-0.2559316018274891,-0.564209324737475,-0.1953769263953066,-0.2027360918390279,-0.2455459340651441,-0.4404272956262229,0.028779792020459,-0.460829810691607,-0.5008164640837681,4
