fips_county_code,county_name,tempchg,prepchg,prepext,coldext,heatext,drychg,impsurface,houseden,popest,houseslr,roadslr,hazard,expos,vulner,risk,climate_stress_score
42075,Lebanon,-0.21340580529568373,0.2181569455200462,0.5845107876332948,0.43354551949911585,-0.28741191917476777,0.04910762584370433,0.004108223106072787,-0.09133451474195377,-0.285875316119281,-0.1953769263953066,-0.20273609183902797,0.26724761206063397,-0.05479810034956226,0.011041320484812118,-0.026719832248875287,-0.15057003287558238
42077,Lehigh,-0.23746948126859416,1.4935040676420264,2.3593235390365006,0.2503246813216634,0.6826938029768364,1.7629789511808254,0.8875046879852051,0.36209138656245043,0.6131674964701922,-0.1953769263953066,-0.20273609183902797,1.8876527235556242,0.8113937669012902,-0.3561781237767262,1.345161974978913,0.7360677576296891
42079,Luzerne,-0.5299638100904932,-0.07728382074692164,-0.1598421188080499,-0.6798734201946348,-1.160507069111211,-0.17857883370711905,-0.0754839339621832,-0.08081866213050648,0.14208141009893538,-0.1953769263953066,-0.20273609183902797,-0.737548845541135,-0.04058232130223265,-0.30124338697041897,-0.17268663475364243,-0.6230165709696077
42081,Lycoming,-1.2736359279953708,0.11866451512035511,-0.35216296544839737,0.4617333407571859,-0.91798063857331,-0.11645057555019392,-0.4683185856254963,-0.26391517607406295,-0.3462675082433554,-0.1953769263953066,-0.20273609183902797,-0.6299812963278495,-0.4395450593627809,0.1969116300353874,-0.4795562552640175,-0.7693557140396249
42083,McKean,0.29437712884427875,-1.2083336828363296,-1.1819918037298964,-1.6523532535980392,-0.21465399001339644,-0.8599551079721477,-0.5402921212964871,-0.31655538368285285,-0.590328994910012,-0.1953769263953066,-0.20273609183902797,-1.383434508157856,-0.5409522041603707,-0.5645751264233981,-0.6046471352447365,-0.26007732304708847
42085,Mercer,-0.10949116180880335,0.2657032920090421,-0.4696923717286097,-0.05974135251710334,-0.91798063857331,-0.35287775803138527,-0.26900042990436945,-0.21756988731515645,-0.3701517865287703,-0.1953769263953066,-0.20273609183902797,-0.3506294759096752,-0.2879454038388499,0.423488605914262,-0.31408771012073333,-0.4601165194711662
42087,Mifflin,0.18606393156592227,-0.500587242488156,0.15594396271252065,0.4053576982410478,-1.0877491399498405,-0.6007641838673862,-0.4208917745750618,-0.2559316018274891,-0.564209324737475,-0.1953769263953066,-0.20273609183902797,-0.24554593406514416,-0.4404272956262229,0.028779792020459077,-0.46082981069160706,-0.5008164640837681
42089,Monroe,-0.49499372881262804,-0.23044235608243197,-0.2999276737683029,-1.3422872197592723,0.6341885168692571,-0.10431823177560982,0.7992854831918003,0.2209458563566138,0.772384512119541,-0.1953769263953066,-0.20273609183902797,-0.6931238264058592,0.7600146590073463,0.07743737602974343,0.5297560018858786,0.01162551876033976
42091,Montgomery,-0.7229894235729868,-0.2524065064635304,-0.06961752408788699,-0.2147743694364857,-0.40867513444371834,-0.09346009834204536,1.818228340410618,0.7813412101049007,2.316711840754865,-0.15213546773527165,0.3872665024196952,-0.5756312864733709,1.850161466217292,-1.8053165224523786,1.1604971019903096,-0.4083748854529168
42093,Montour,-1.8983235163287544,-0.24591238288004033,-0.11235549000796412,1.5328705485638345,-1.3060229274339512,-0.33972541506364334,-0.3394015568084907,-0.2536673873911965,-0.6057371944082892,-0.1953769263953066,-0.20273609183902797,-0.6820132581904005,-0.3853195753874649,-2.4491461476215766,-0.49949539818399075,-1.1813572862754498
